indexOfdf,Id,ColumnName,Orignal,Modified,ErrorType,Fixing
34025,68375414,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34026,71856455,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34027,71856245,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34028,71199719,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34029,68593238,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34030,68180869,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34031,71198192,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34032,69671217,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34033,71685129,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34034,71685782,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34035,68346764,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34036,71197758,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34037,71685294,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34038,71857615,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34039,69686890,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34040,68347146,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34041,71685088,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34042,71857379,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34043,71444006,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34044,71226608,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34045,67947957,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34046,71199438,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34047,68181252,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34048,67947822,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34049,69669580,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34050,68807696,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34051,68179892,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34052,67948247,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34053,69669787,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34054,69250232,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34055,68346783,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34056,71199475,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34057,71444199,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34058,67948826,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34059,69686953,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34060,71199303,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34061,71444537,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34062,69669616,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34063,69670784,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34064,69687428,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34065,67946833,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34066,69249782,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34067,68347077,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34068,68347441,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34069,71685171,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34070,70078060,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34071,71856073,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34072,69250055,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34073,68806753,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34074,69670619,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34075,68806796,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34076,69686802,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34077,69269100,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34078,70677433,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34079,69671099,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34080,68346630,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34081,71469783,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34082,71199043,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34083,69268087,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34084,67949540,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34085,69251002,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34086,69867273,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34087,69669747,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34088,69688184,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34089,71198374,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34090,71199943,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34091,69251066,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34092,68181058,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34093,68347335,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34094,68807684,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34095,68806902,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34096,68595089,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34097,69250256,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34098,70676732,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34099,68806484,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34100,69250543,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34101,70676500,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34102,69692302,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34103,68181633,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34104,68805804,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34105,71856905,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34106,71198172,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34107,69692618,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34108,69669677,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34109,68347395,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34110,69250184,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34111,71198977,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34112,71685200,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34113,68180036,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34114,68182164,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34115,67948997,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34116,69268151,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34117,68806226,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34118,68180638,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34119,69687265,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34120,67950336,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34121,71857034,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34122,68347547,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34123,70677407,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34124,71856472,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34125,71686215,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34126,71199808,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34127,69670596,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34128,71685489,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34129,69671039,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34130,68181429,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34131,69250736,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34132,69687069,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34133,69670563,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34134,71199534,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34135,71199370,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34136,69670860,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34137,71444716,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34138,71685373,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34139,68825347,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34140,68807098,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34141,70677043,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34142,72691530,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34143,68181039,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34144,67968026,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
34145,71856173,ContractType,N/A,non-specified,Inconsistency,replacing all inconsistant values
